AAsBAw,,QXJhbmc=,,,,,QXJhbmc=,,Q2FyYsOzbiB2ZWdldGFs
CwsBAw,,W0FyYW5nXQpJdCBpcyBub3QgYW4gZWFzeSB3YXkuIFNvIEkgZG9uJ3QgbGlrZSB0byByZWNvbW1lbmQgaXQgdG8geW91IGlmIHlvdSBhcmVuJ3QgZnVsbHkgcHJlcGFyZWQuIEJ1dCBpdCBpcyBkZWZpbml0ZWx5IGEgbmljZSBhbmQgZ3JlYXQgd2F5IHRvIGZvbGxvdyEh,,,,,W0FyYW5nXQpTZSB2b2PDqiBlc2NvbGhlciBvIGNhbWluaG8gZG9zIFRhZWt3b25zLCByZWNvbWVuZGEtc2UgaW52ZXN0aXIgcG9udG9zIGVtIEZPUiBlIERFUy4=,,W0FyYW5nXQpObyBlcyB1biBjYW1pbm8gc2VuY2lsbG8uIEFzw60gcXVlIG5vIG1lIGd1c3RhIHJlY29tZW5kw6FydGVsbyBzaSBhw7puIG5vIGVzIGVsIG1vbWVudG8uIMKhwqFQZXJvIHNpbiBkdWRhIGVzIHVuYSBleGNlbGVudGUgbWFuZXJhIGRlIHNlZ3VpciBhdmFuemFuZG8hIQ==
DAsBAw,,W0FyYW5nXQpJbnRyb2R1Y3Rpb24gdG8gdGhlIGNsYXNzIG1heSBsZXQgeW91IGtub3cgYWJvdXQgd2hhdCBUYWVrd29uIGluIG1vcmUgZGV0YWlsLg==,,,,,W0FyYW5nXQpTYWliYSBtYWlzIHNvYnJlIG9zIFRhZWt3b24gY29uZmVyaW5kbyBvIG1hbnVhbC4=,,W0FyYW5nXQpMYSBpbnRyb2R1Y2Npw7NuIGEgbGEgY2xhc2UgcHVlZGUgZGFydGUgZGV0YWxsZXMgYWNlcmNhIGRlbCBUYWVrd29uLg==
DQsBAw,,W0FyYW5nXQpJZiB5b3UgYXJlIHJlYWxseSBhbnhpb3VzIGFib3V0IFRhZWtvd24sIEkgd291bGQgbGlrZSB0byByZWNvbW1lbmQgeW91IGEgYnJpZWYgaW50cm9kdWN0aW9uLiBXaWxsIHlvdSB1c2UgaXQ/,,,,,W0FyYW5nXQpTZSB2b2PDqiBhaW5kYSBlc3TDoSBjdXJpb3NvIHNvYnJlIG9zIFRhZWt3b24sIGV1IHJlY29tZW5kbyBxdWUgdm9jw6ogZMOqIHVtYSBvbGhhZGEgbm8gbWFudWFsLg==,,W0FyYW5nXQpTaSByZWFsbWVudGUgbm8gcHVlZGVzIGVzcGVyYXIgcGFyYSBzYWJlciBtw6FzIHNvYnJlIGVsIFRhZWt3b24sIG1lIGd1c3RhcsOtYSByZWNvbWVuZGFydGUgdW5hIGJyZXZlIGludHJvZHVjY2nDs24uIMK/VGUgc2Vyw61hIMO6dGlsPw==
DgsBAw,,QWZ0ZXIgSSBsb29rIGFyb3VuZCBtb3JlLg==,,,,,QWgsIGRlcG9pcyBldSB2b3UgZGFyIHVtYSBvbGhhZGEsIHNpbSE=,,RGVzcHXDqXMgZGUgb2JzZXJ2YXIgdW4gcG9jbyBtw6FzIGxvIHF1ZSBtZSByb2RlYS4=
DwsBAw,,WWVzLCBsZXQncyBkbyB0aGlzIQ==,,,,,Vm91IHZlciBvIG1hbnVhbCBhZ29yYSBtZXNtbyE=,,wqFTw60sIGhhZ8OhbW9zbG8h
EAsBAw,,W0FyYW5nXQpFdmVyeSBhZHZlbnR1cmVyIG1heSBoYXZlIHRoZWlyIG93biBqb2IhIEhvcGUgeW91IGNhbiBmaW5kIHdoYXQgeW91IHdhbnQh,,,,,W0FyYW5nXQpDYWRhIHVtIHRlbSBvIHNldSBjYW1pbmhvLi4uIEVzcGVybyBxdWUgdm9jw6ogZW5jb250cmUgbyBzZXUgbG9nbyE=,,W0FyYW5nXQrCoUNhZGEgdHJvdGFtdW5kb3MgcHVlZGUgdGVuZXIgc3UgcHJvcGlhIGNsYXNlISDCoUVzcGVybyBxdWUgZW5jdWVudHJlcyBsbyBxdWUgYnVzY2FzIQ==
EQsBAw,,W0FyYW5nXQpHbyB0byB0aGUgW01pc2NdIHRhYiBvbiBTa2lsbCBXaW5kb3cgYWZ0ZXIgZXF1aXBwaW5nIHRoZSBNYW51YWwgYW5kIHRoZXJlIHlvdSB3aWxsIHNlZSBzb21lIHNraWxscy4=,,,,,W0FyYW5nXQpPIG1hbnVhbCBwb2RlIHRlIGVuc2luYXIgYWxndW1hcyBjb2lzYXMgc29icmUgYXMgaGFiaWxpZGFkZXMgZGUgdW0gVGFla3dvbi4gRMOhIHVtYSBvbGhhZGEgbmVsZSE=,,W0FyYW5nXQpWZSBhIGxhIHBlc3Rhw7FhIFtKdWdhYmlsaWRhZF0gZW4gbGEgdmVudGFuYSBkZSBoYWJpbGlkYWRlcyBkZXNwdcOpcyBkZSBlcXVpcGFyIGVsIE1hbnVhbCB5IGFsbMOtIHZlcsOhcyBhbGd1bmFzIGhhYmlsaWRhZGVzLg==
EgsBAw,,W0FyYW5nXQpeRkYwMDAwRmx5aW5nIEtpY2teMDAwMDAwIGlzIHRoZSBza2lsbCB0byBhcHByb2FjaCByYXBpZGx5IGFuZCBhdHRhY2sgdGhlIGVuZW15ISBJdCBmdWxseSBjb250YWlucyB0aGUgdHlwaWNhbCBmZWF0dXJlIG9mIFRhZWt3b24h,,,,,W0FyYW5nXQpeRkYwMDAwQ2h1dGUgQcOpcmlvXjAwMDAwMCDDqSBhIGhhYmlsaWRhZGUgZGUgc2UgYXByb3hpbWFyIHJhcGlkYW1lbnRlIGUgYXRhY2FyIG8gaW5pbWlnbyEgRWxhIGNhcHR1cmEgdG90YWxtZW50ZSBhIGNhcmFjdGVyw61zdGljYSB0w61waWNhIGRvIFRhZWt3b24h,,W0FyYW5nXQrCoV5GRjAwMDBQYXRhZGEgdm9sYWRvcmFeMDAwMDAwIGVzIGxhIGhhYmlsaWRhZCBxdWUgdGUgcGVybWl0ZSBhY2VyY2FydGUgcsOhcGlkYW1lbnRlIGFsIGVuZW1pZ28geSBhdGFjYXJsbyEgwqFDb250aWVuZSBsYSBjYXJhY3RlcsOtc3RpY2EgdMOtcGljYSBkZWwgVGFla3dvbiBlbiB0b2RvIHN1IGVzcGxlbmRvciE=
EwsBAw,,W0FyYW5nXQpeRkYwMDAwV2FybSBXaW5kXjAwMDAwMCBpcyB0aGUgc2tpbGwgdG8gY2hhbmdlIHRoZSBmZWF0dXJlIG9mIGF0dGFja3MuIFRoaXMgaXMgdGhlIGVzc2VudGlhbCBza2lsbCBmb3IgXkZGMDAwMFRhZWt3b24gdW5hYmxlIHRvIHVzZSB3ZWFwb25zXjAwMDAwMC4=,,,,,W0FyYW5nXQpeRkYwMDAwQnJpc2EgTGV2ZV4wMDAwMDAgw6kgYSBoYWJpbGlkYWRlIGRlIGFsdGVyYXIgYSBjYXJhY3RlcsOtc3RpY2EgZG9zIGF0YXF1ZXMuIEVzc2Egw6kgYSBoYWJpbGlkYWRlIGVzc2VuY2lhbCBwYXJhIF5GRjAwMDBUYWVrd29uIGluY2FwYXogZGUgdXNhciBhcm1hc14wMDAwMDAu,,W0FyYW5nXQpeRkYwMDAwVmllbnRvIFN1YXZlXjAwMDAwMCBlcyBsYSBoYWJpbGlkYWQgcGFyYSBjYW1iaWFyIGxhIGNhcmFjdGVyw61zdGljYSBkZSBsb3MgYXRhcXVlcy4gRXN0YSBoYWJpbGlkYWQgZXMgZXNlbmNpYWwgcGFyYSB1biBeRkYwMDAwVGFla3dvbiwgY3VhbmRvIG5vIHNlIHB1ZWRlbiB1dGlsaXphciBhcm1hc14wMDAwMDAu
FAsBAw,,W0FyYW5nXQpXaGlsZSB0YWtpbmcgdGhlIFF1ZXN0LCBleHBlcmllbmNlIHRoZSBza2lsbHMgb2YgYSBUYWVrd29uISBZb3UgY291bGQgbWVldCBhbiBhZGVwdCB0cmFpbmVyIG9uIHRoZSAxc3QgZmxvb3Iu,,,,,W0FyYW5nXQpBbyBmYXplciBhIG1pc3PDo28sIGV4cGVyaW1lbnRlIGFzIGhhYmlsaWRhZGVzIGRlIHVtIFRhZWt3b24hIFZvY8OqIHBvZGUgZW5jb250cmFyIHVtIHRyZWluYWRvciBleHBlcmllbnRlIG5vIDHCuiBhbmRhci4=,,W0FyYW5nXQpNaWVudHJhcyBwYXJ0aWNpcGFzIGVuIGxhIG1pc2nDs24sIMKhZXhwZXJpbWVudGEgbGFzIGhhYmlsaWRhZGVzIGRlIHVuIFRhZWt3b24hIFBvZHLDrWFzIGVuY29udHJhcnRlIGNvbiB1biBlbnRyZW5hZG9yIGFkZWN1YWRvIGVuIGVsIHByaW1lciBwaXNvLg==
FQsBAw,,W0FyYW5nXQpXYW50IHRvIGZvbGxvdyB0aGUgVGFla3dvbiB3YXk/IExldCBtZSBzZWUuLi4u,,,,,W0FyYW5nXQpRdWVyIGRpemVyIHF1ZSB2b2PDqiBxdWVyIHNlZ3VpciBvIGNhbWluaG8gZG9zIFRhZWt3b24/IFZhbW9zIGzDoS4uLg==,,W0FyYW5nXQrCv1F1aWVyZXMgc2VndWlyIGVsIGNhbWlubyBkZWwgVGFla3dvbj8gRMOpamFtZSB2ZXIuLi4=
FgsBAw,,W0FyYW5nXQpUYWVrd29uIGlzIHRoZSB0b3VnaCB3YXkgdHJhaW5pbmcgaGltc2VsZiByYXRoZXIgdGhhbiBsZWFybmluZyBmcm9tIHNvbWVib2R5LiBIb3dldmVyLCBpZiB5b3Ugd2FudCB0byBmb2xsb3csIEkgd2lsbCByZWNvbW1lbmQgeW91IHRvIGEgdHJhaW5lci4=,,,,,W0FyYW5nXQpKw6EgdGUgYWRpYW50byBxdWUgbsOjbyB2YWkgc2VyIGbDoWNpbC4uLiBWb2PDqiB2YWkgcHJlY2lzYXIgZGUgdW0gaW5zdHJ1dG9yLg==,,W0FyYW5nXQpUYWVrd29uIGVzIGxhIGZvcm1hIGFyZHVhIGRlIGVudHJlbmFtaWVudG8gZW4gc29saXRhcmlvIGVuIHZleiBkZSBhcHJlbmRlciBkZSBhbGd1aWVuLiBTaW4gZW1iYXJnbywgc2kgcXVpZXJlcyBzZWd1aXIsIHRlIHJlY29tZW5kYXLDqSB1biBlbnRyZW5hZG9yLg==
FwsBAw,,W0FyYW5nXQpUcmFpbmluZyBpcyBvbiB5b3UsIGJ1dCBoZSB3aWxsIGdpdmUgeW91IHRoZSBkaXJlY3Rpb24gZm9yIHRyYWluaW5nLiBJIGNhbiB0YWtlIHlvdSBhYm91dCB0aGVyZS4gV2FudCB0byBnbyBub3c/,,,,,W0FyYW5nXQpWb2PDqiBxdWUgdmFpIHRlciBxdWUgcHJhdGljYXIsIG1hcyBvIGluc3RydXRvciBsaGUgbW9zdHJhcsOhIG8gY2FtaW5oby4gVm9jw6ogcXVlciBjb25oZWPDqi1sbz8=,,W0FyYW5nXQpFbCBlbnRyZW5hbWllbnRvIGNvcnJlIHBvciB0dSBjdWVudGEsIHBlcm8gZWwgZW50cmVuYWRvciBwdWVkZSBkYXJ0ZSBpbnN0cnVjY2lvbmVzLiBQdWVkbyBsbGV2YXJ0ZSBhbGzDrS4gwr9RdWllcmVzIGlyIHlhPw==
GAsBAw,,TGV0IG1lIHRoaW5rIGEgbGl0dGxlIG1vcmUu,,,,,Vm91IHBlbnNhciBhIHJlc3BlaXRvLg==,,RMOpamFtZSBwZW5zYXJsbyB1biBwb2NvIG3DoXMu
GQsBAw,,TGV0J3MgZ28hIQ==,,,,,U2ltISBWYW1vcyE=,,wqFWYW1vcyE=
GgsBAw,,W0FyYW5nXQpDaG9vc2UgaXQgd2l0aCBkaXNjcmV0aW9uLiBJdCBpcyBhIG1hdHRlciBvZiB5b3VyIGZ1dHVyZSBhZHZlbnR1cmUu,,,,,W0FyYW5nXQpUdWRvIGJlbSE=,,W0FyYW5nXQpEZWJlcyBkZWNpZGlyIGNvbiBjcml0ZXJpby4gRXN0w6FzIGRlY2lkaWVuZG8gdHUgZnV0dXJhIGF2ZW50dXJhLg==
GwsBAw,,W0FyYW5nXQpZb3UgY2FuIGZpbmQgYSBib3kgd2l0aCB0aGUgc2FtZSBhcHBlYXJhbmNlIGFzIG1lLCB3aGVuIHlvdSBnZXQgaW4gdGhlIHRvd24gdGhyb3VnaCBeRkYwMDAwIHRoZSB3ZXN0IGVudHJhbmNlXjAwMDAwMCwgYW5kIGNvbnRpbnVlIGZvbGxvdyB0aGUgd2F5IF5GRjAwMDB0byB0aGUgbm9ydGheMDAwMDAwIGFmdGVyIHBhc3NpbmcgdGhlIHB1YiBob3VzZSBidXQganVzdCBiZWZvcmUgdGhlIGFyY2hlciB0b3duLiA=,,,,,W0FyYW5nXQpFbnRyZSBuYSB2aWxhLCBwYXNzZSBwZWxhIHRhdmVybmEgZSBzaWdhIGF0w6kgbyBub3J0ZS4gTMOhLCB2b2PDqiBlbmNvbnRyYXLDoSB1bWEgcGVzc29hIHF1ZSBzZSBwYXJlY2UgbXVpdG8gY29taWdvLiDDiSBzw7MgZmFsYXIgY29tIGVsYSE=,,W0FyYW5nXQpQdWVkZXMgZW5jb250cmFyIGEgYWxndWllbiBxdWUgc2UgcGFyZWNlIGEgbcOtIGN1YW5kbyBpbmdyZXNlcyBhIGxhIGNpdWRhZCBwb3IgXkZGMDAwMGxhIGVudHJhZGEgb2VzdGVeMDAwMDAwLiBTaWd1ZSBeRkYwMDAwaGFjaWEgZWwgbm9ydGVeMDAwMDAwIGRlc3B1w6lzIGRlIHBhc2FyIGVsIGJhciwgcGVybyBhbnRlcyBkZSBsYSBBbGRlYSBkZSBsb3MgQXJxdWVyb3MuIA==
HAsBAw,,W0FyYW5nXQpUbyBmb2xsb3cgdGhlIFRhZWt3b24gd2F5LCB5b3UgaGF2ZSB0byBnZXQgdG8gam9iIGxldmVsIDEwLiBUbyBiZSBhIFRhZWt3b24sIHRyYWluIHlvdXJzZWxmIHVudGlsIHlvdSBnZXQgdG8gam9iIGxldmVsIDEwIQ==,,,,,W0FyYW5nXQpWaXhlISBWb2PDqiBwcmVjaXNhIHRlciBwZWxvIG1lbm9zIG7DrXZlbCAxMCBkZSBjbGFzc2Uh,,W0FyYW5nXQpQYXJhIHNlZ3VpciBlbCBjYW1pbm8gZGVsIFRhZWt3b24sIHRpZW5lcyBxdWUgbGxlZ2FyIGFsIG5pdmVsIGRlIGNsYXNlIDEwLiDCoVBhcmEgc2VyIFRhZWt3b24sIGVudHLDqW5hdGUgaGFzdGEgbGxlZ2FyIGFsIG5pdmVsIGRlIGNsYXNlIDEwIQ==
HQsBAw,,W0FyYW5nXQpJZiB5b3UgZmVlbCBkaWZmaWN1bHQgaW4gdHJhaW5pbmcgYWxvbmUsIG1ha2UgYSB2aXNpdCB0byB0aGUgdHJhaW5lciBvbiB0aGUgMXN0IGZsb29yLg==,,,,,W0FyYW5nXQpTZSB2b2PDqiB0aXZlciBkaWZpY3VsZGFkZSBwYXJhIHRyZWluYXIgc296aW5obywgZmHDp2EgdW1hIHZpc2l0YSBhbyB0cmVpbmFkb3Igbm8gcHJpbWVpcm8gYW5kYXIu,,W0FyYW5nXQpTaSB0ZSByZXN1bHRhIGRpZsOtY2lsIGVudHJlbmFydGUgcG9yIHR1IGN1ZW50YSwgdmlzaXRhIGFsIGVudHJlbmFkb3IgZGVsIHByaW1lciBwaXNvLg==
HgsBAw,,W0FyYW5nXQpBaGFoYWhhLi4gSXQgaXMgYWxyZWFkeSB0aW1lPyBXaGlsZSBJIGFtIGluc2lkZS4uLiBEb24ndCB3b3JyeS4=,,,,,W0FyYW5nXQpQdXhhLi4uIFJlYWxtZW50ZSEgUGVyZGkgbm/Dp8OjbyBkbyB0ZW1wbyEhIQ==,,W0FyYW5nXQrCoUphLCBqYSwgamEhIMK/WWEgZXMgaG9yYT8gTWllbnRyYXMgZXN0b3kgZGVudHJvLi4uIE5vIHRlIHByZW9jdXBlcy4=
HwsBAw,,W0FyYW5nXQpIYXZlIGEgZ29vZCBkYXkh,,,,,W0FyYW5nXQpUZW5oYSB1bSBib20gZGlhIQ==,,W0FyYW5nXQrCoVF1ZSB0ZW5nYXMgdW4gYnVlbiBkw61hIQ==
IAsBAw,,W0FyYW5nXQpJZiB5b3UgYXJlIGludGVyZXN0ZWQgaW4gYmVpbmcgYSBUYWVrd29uIG1ha2luZyBhIGhlYWx0aHkgYm9keSB3aXRoIHN0cm9uZyBzcHJpdCwgeW91IGNhbiBsZWFybiBhIGxvdCBoZXJlLg==,,,,,W0FyYW5nXQpWb2PDqiBxdWVyIGFwcmVuZGVyIFRhZWt3b25kbz8gw4kgdW1hIGFydGUgbWFyY2lhbCBtdWl0byBpbnRlcmVzc2FudGUuLi4=,,W0FyYW5nXQpTaSB0ZSBpbnRlcmVzYSBzZXIgVGFla3dvbiB5IGN1bHRpdmFyIHVuIGN1ZXJwbyBzYW5vIGNvbiB1biBlc3DDrXJpdHUgZnVlcnRlLCBwdWVkZXMgYXByZW5kZXIgbXVjaG8gYXF1w60u
IQsBAw,,W0FyYW5nXQpXaGF0IGRvIHlvdSB0aGluaz8gQXJlIHlvdSBpbnRlcmVzdGVkIGluIGJlaW5nIGEgVGFla3dvbj8gSSBkb24ndCBwdXNoIHlvdSB0byBkbyEgQnV0IGlmIHlvdSBkbywgSSBtYXkgYmVjb21lIHlvdXIgdHJhaW5lci4uIFNvLi4=,,,,,W0FyYW5nXQpTZSBxdWlzZXIsIHBvc3NvIHRlIGRhciB1bWFzIGF1bGFzIGUuLi4=,,W0FyYW5nXQrCv1F1w6kgb3BpbmFzPyDCv1RlIGludGVyZXNhIHNlciBUYWVrd29uPyDCoU5vIHF1aWVybyBwcmVzaW9uYXJ0ZSBwYXJhIHF1ZSBkZWNpZGFzISBQZXJvIHNpIGFzw60gbG8gZGVjaWRlcywgcHVlZG8gZW50cmVuYXJ0ZS4gQXPDrSBxdWUuLi4=
IgsBAw,,SSBoYXZlIGludGVyZXN0IQ==,,,,,U2ltLCBldSBxdWVybyE=,,wqFNZSBpbnRlcmVzYSE=
IwsBAw,,SSBoYXZlIGludGVyZXN0IGluIHlvdSE=,,,,,U2ltLCB0ZSBxdWVybyE=,,wqFUw7ogbWUgaW50ZXJlc2FzIQ==
JAsBAw,,W0FyYW5nXQpJcyB0aGF0IHNvIT8gWW91IGFyZSE/IFlhaG8hIE5vdyBJIGFtIGEgdGVhY2hlciEgTm93LCBhc2sgbWUgd2hhdGV2ZXIh,,,,,W0FyYW5nXQrDiSBtZXNtbz8hIE9iYSEhISBWYW1vcywgbWUgcGVyZ3VudGUgcXVhbHF1ZXIgY29pc2Eh,,W0FyYW5nXQrCv8KhQWgsIHPDrSE/IMK/wqFEZSB2ZXJkYWQhPyDCoVl1anUhIMKhQWhvcmEgc295IG1hZXN0cmEhIMKhQWhvcmEgcHJlZ8O6bnRhbWUgbG8gcXVlIHF1aWVyYXMh
JQsBAw,,W0FyYW5nXQpIYWhhaGEuLiBZb3UgYXJlIGludGVyZXN0ZWQgaW4gbWU/,,,,,W0FyYW5nXQpDYWTDqiBzdWEgdmVyZ29uaGEgbmEgY2FyYT8=,,W0FyYW5nXQpKYSwgamEsIGphLi4uIMK/WW8gdGUgaW50ZXJlc28/
JgsBAw,,U3VkZGVubHksIHlvdSBzZWUgQXJhbmcncyBmb290IGZseWluZyB0b3dhcmRzIHlvdS4=,,,,,UXVlIGRlc3Jlc3BlaXRvIQ==,,RGUgcmVwZW50ZSwgdmVzIGVsIHBpZSBkZSBBcmFuZyBxdWUgdnVlbGEgaGFjaWEgdGku
JwsBAw,,QWxsIHlvdSBzZWUgYXJlIHN0YXJzLi4u,,,,,Vm9jw6ogcHJlY2lzYSBhcHJlbmRlciB1bWEgbGnDp8Ojby4uLg==,,WSBhaG9yYSBzb2xvIHZlcyBlc3RyZWxsYXMuLi4=
KAsBAw,,W0FyYW5nXQpZb3UgbG9vayBsaWtlIGEgbmFpdmUgYmVnaW5uZXI/IElmIHlvdSB3YW50IHRvIGdldCBpbiB0aGUgY2xhc3MsIGNvbWUgYWZ0ZXIgcmVnaXN0ZXJpbmcgb24gdGhlIDFzdCBmbG9vci4=,,,,,W0FyYW5nXQpWb2PDqiBjb21lw6dvdSBhZ29yYT8gTWF0cmljdWxlLXNlIGVtIGFsZ3VtYSBhdWxhIG5vIHTDqXJyZW8gYW50ZXMgZGUgcXVhbHF1ZXIgY29pc2Eu,,W0FyYW5nXQpUaWVuZXMgY2FyYSBkZSBwcmluY2lwaWFudGUgaW5vY2VudGUuIFNpIHF1aWVyZXMgZW50cmFyIGVuIGxhIGNsYXNlLCB2ZW4gZGVzcHXDqXMgZGUgcmVnaXN0cmFydGUgZW4gZWwgcHJpbWVyIHBpc28u
KQsBAw,,W0FyYW5nXQpBcmUgeW91IGRpbGlnZW50bHkgdHJhaW5pbmc/IE9uY2UgeW91IGFyZSB0cmFpbmVkIHdlbGwsIHlvdSBjb3VsZCBiZWNvbWUgYSBUYWVrd29uIE1hc3RlciBvciBhIFNvdWwgTGlua2VyLg==,,,,,W0FyYW5nXQpFIGHDrSwgY29tbyBlc3TDoSBvIHRyZWluYW1lbnRvPyBTZSB2b2PDqiB0cmVpbmFyIG1haXMsIHVtIGRpYSBwb2RlcsOhIHNlIHRvcm5hciBNZXN0cmUgVGFla3dvbiBvdSBFc3Bpcml0dWFsaXN0YS4=,,W0FyYW5nXQrCv1RlIGVudHJlbmFzIGNvbiBlc21lcm8/IEN1YW5kbyBoYXlhcyBlbnRyZW5hZG8gc3VmaWNpZW50ZSwgcG9kcsOtYXMgY29udmVydGlydGUgZW4gTWFlc3RybyBkZSBUYWVrd29uIG8gZW4gVmluY3VsYWRvciBkZSBhbG1hcy4=
KgsBAw,,W0FyYW5nXQpZb3UgYmVjYW1lIGEgbmljZSBUYWVrd29uIE1hc3RlciE/IFBsZWFzZSBrZWVwIGluIG1pbmQgcG93ZXIgaXMgZm9sbG93ZWQgYnkgcmVzcG9uc2liaWxpdHku,,,,,W0FyYW5nXQpMZW1icmUtc2U6IGNvbSBncmFuZGVzIHBvZGVyZXMsIHbDqm0gZ3JhbmRlcyByZXNwb25zYWJpbGlkYWRlcyE=,,W0FyYW5nXQrCv8KhVGUgY29udmVydGlzdGUgZW4gTWFlc3RybyBkZSBUYWVrd29uIT8gVGVuIGVuIGN1ZW50YSBxdWUgZWwgcG9kZXIgY29ubGxldmEgcmVzcG9uc2FiaWxpZGFkLg==
